index,unit2_pos,unit1_beam_32,unit1_beam_64
1488,"[0.3655302641520818, 0.07575757586243743]",16,31
1489,"[0.3572997270165337, 0.07575757586243743]",17,32
1490,"[0.3490486648490131, 0.07575757586243743]",17,34
1491,"[0.3407565526175474, 0.07683982688027349]",18,34
1492,"[0.3324233903221366, 0.07683982688027349]",19,34
1493,"[0.3243160033638399, 0.07792207789810954]",19,37
1494,"[0.31577759077787143, 0.07792207789810954]",19,37
1495,"[0.3072186531453465, 0.07792207789810954]",20,39
1496,"[0.2986597155274055, 0.0790043289159456]",20,39
1497,"[0.2901213029268531, 0.0790043289159456]",20,39
1498,"[0.2815623653089121, 0.08008658008757877]",20,42
1499,"[0.2644650150904187, 0.08116883110541483]",22,42
1500,"[0.25584450237656003, 0.08333333344868118]",23,44
1501,"[0.24699821432558727, 0.08333333344868118]",23,45
1502,"[0.23813140124264195, 0.08333333344868118]",23,44
1503,"[0.22924406314230797, 0.08441558446651723]",24,47
1504,"[0.22033619999541756, 0.08441558446651723]",24,47
1505,"[0.21138728679916594, 0.08549783563815042]",24,47
1506,"[0.20239732353896925, 0.08658008665598646]",25,49
1507,"[0.19338683524679998, 0.08766233767382252]",25,49
1508,"[0.18413004660012797, 0.08874458869165856]",25,49
1509,"[0.17503745818006852, 0.08874458869165856]",26,51
1510,"[0.16590381971064788, 0.08874458869165856]",26,52
1511,"[0.15677018124122724, 0.08982683970949462]",26,51
1512,"[0.1383797541105507, 0.0909090908811278]",28,54
1513,"[0.12916401551323986, 0.09199134189896385]",28,55
1514,"[0.11990722686656785, 0.09415584424223021]",28,55
1515,"[0.1108556885104535, 0.09415584424223021]",28,55
1516,"[0.10157837483180894, 0.09523809526006626]",29,57
1517,"[0.09234211120252557, 0.09632034643169944]",29,57
1518,"[0.08316742266915983, 0.09740259744953549]",30,58
1519,"[0.0740337841997392, 0.09848484846737154]",30,60
1520,"[0.0649617208262362, 0.09956709948520759]",30,60
1521,"[0.05593070750209441, 0.10064935050304365]",30,59
1522,"[0.046961269259286335, 0.10173160182847395]",31,60
1523,"[0.03799183104564609, 0.10281385284631]",30,60
1524,"[0.0009852014471788536, 0.9253246751553986]",30,60
1525,"[0.0118224174390658, 0.9220779219480933]",30,60
1526,"[0.02261858336700765, 0.9188311688945852]",31,61
1527,"[0.03339422426297695, 0.9145021643618496]",30,58
1528,"[0.044149340126973705, 0.9112554111545443]",30,59
1529,"[0.05486340592702536, 0.9080086581010361]",29,57
1530,"[0.06555694669510446, 0.9047619045861366]",30,59
1531,"[0.0762094374138224, 0.9025974025504645]",30,59
1532,"[0.08698507829520778, 0.898268398171526]",30,58
1533,"[0.09759651896456452, 0.8961038959820569]",28,55
1534,"[0.10818743457278089, 0.8928571426209544]",29,57
1535,"[0.11877835019558117, 0.8906926404314852]",28,55
1536,"[0.1293487407864089, 0.8885281383958131]",28,55
1537,"[0.13991913137723663, 0.8852813851885077]",27,54
1538,"[0.1504689969506757, 0.8831168828452415]",28,54
1539,"[0.16099833747755835, 0.8809523808095693]",28,54
1540,"[0.17148662794049588, 0.8798701296379362]",26,52
1541,"[0.19254530900884506, 0.876623376584428]",26,51
1542,"[0.20301307443981004, 0.8744588742411616]",26,52
1543,"[0.2134603148533864, 0.8722943720516924]",25,49
1544,"[0.2238870302349902, 0.8701298700160203]",25,48
1545,"[0.2342726955526489, 0.8690476189981843]",24,46
1546,"[0.24463783583833507, 0.866883116808715]",24,47
1547,"[0.25514665134782905, 0.8636363634476126]",24,48
1548,"[0.2655528416828764, 0.8625541124297765]",23,45
1549,"[0.27595903204709155, 0.8614718612581433]",23,45
1550,"[0.296730362682409, 0.8582251082046353]",22,43
1551,"[0.3070955029680951, 0.8571428571867992]",22,43
1552,"[0.31744011822180873, 0.8549783548435328]",20,42
1553,"[0.32780525850749487, 0.8538961039794939]",20,39
1554,"[0.33837564909832263, 0.8538961039794939]",20,39
1555,"[0.3500543913281645, 0.8506493503107972]",20,39
1556,"[0.361794708653924, 0.8474025974110863]",19,38
1557,"[0.3735966010610173, 0.8441558440499838]",19,37
1558,"[0.3854395435174717, 0.8430735930321478]",19,37
1559,"[0.39732353605245513, 0.8409090908426785]",19,37
1560,"[0.40926910366877234, 0.8409090908426785]",18,34
1561,"[0.42119414626770085, 0.8398268395172482]",17,33
1562,"[0.43166191169866586, 0.8376623374815761]",17,33
1563,"[0.4421502021761873, 0.83658008646374]",16,32
1564,"[0.4526590176710974, 0.8344155842742709]",17,33
1565,"[0.46318835819798004, 0.8333333332564348]",15,28
1566,"[0.4737382237714191, 0.8322510822385987]",15,28
1567,"[0.4843086143622468, 0.8311688309131684]",14,27
1568,"[0.4948995299704632, 0.8300865800491295]",14,26
1569,"[0.5056751708664325, 0.8279220777058631]",14,26
1570,"[0.5163071365531778, 0.826839826688027]",12,24
1571,"[0.5269596272718958, 0.825757575670191]",12,23
1572,"[0.5376531680399749, 0.8246753246523549]",12,22
1573,"[0.5483877588719991, 0.8225108224628858]",11,21
1574,"[0.5591428747359959, 0.8214285714450497]",11,21
1575,"[0.5699390406639377, 0.8203463201196194]",11,21
1576,"[0.5807762566412408, 0.8192640691017833]",11,20
1577,"[0.5915313725052375, 0.8170995669123141]",9,17
1578,"[0.6024917386743758, 0.816017315894478]",9,17
1579,"[0.6134315798115416, 0.814935064876642]",9,17
1580,"[0.6243508959167349, 0.8127705625333757]",9,16
1581,"[0.6352907370539006, 0.8116883115155396]",7,14
1582,"[0.6462100531590939, 0.8106060606515006]",7,14
1583,"[0.6571088442323145, 0.8095238093260704]",7,13
1584,"[0.6680281603375078, 0.8084415583082343]",7,13
1585,"[0.67913220171587, 0.8073593072903983]",5,10
1586,"[0.6917550953435295, 0.8062770561187651]",6,11
1587,"[0.7043985139885777, 0.805194805100929]",6,11
1588,"[0.7170214076016533, 0.804112554083093]",6,11
1589,"[0.7296443012293129, 0.8030303030652569]",4,8
1590,"[0.7549106134874367, 0.8019480517398266]",4,7
1591,"[0.7675950822110139, 0.7987012985325214]",3,6
1592,"[0.7789659489758515, 0.7976190475146853]",3,6
1593,"[0.790336815740689, 0.7976190475146853]",3,6
1594,"[0.8017282075520831, 0.7976190475146853]",3,4
1595,"[0.8130990743169206, 0.7965367964968493]",2,6
1596,"[0.8244699410963421, 0.7965367964968493]",2,4
1597,"[0.8358408078611796, 0.7954545454790132]",2,3
1598,"[0.8472116746406011, 0.7954545454790132]",2,3
1599,"[0.8587262166146625, 0.7943722941535829]",2,2
1600,"[0.6756839966361601, 0.032467532534444205]",2,2
1601,"[0.6664682580388492, 0.032467532534444205]",2,2
1602,"[0.6574782947786526, 0.032467532534444205]",2,3
1603,"[0.6485499066143735, 0.032467532534444205]",2,4
1604,"[0.6397036185634007, 0.033549783552280256]",2,3
1605,"[0.6309599556722907, 0.034632034723913435]",2,4
1606,"[0.6223394429438481, 0.034632034723913435]",2,4
1607,"[0.6138010303578797, 0.034632034723913435]",3,6
1608,"[0.6053652429171901, 0.034632034723913435]",4,7
1609,"[0.5970320806217793, 0.034632034723913435]",4,7
1610,"[0.5887399683903135, 0.034632034723913435]",5,9
1611,"[0.5806325814320168, 0.03571428574174949]",6,11
1612,"[0.572627819618999, 0.03571428574174949]",6,11
1613,"[0.5647462079978164, 0.03679653675958554]",6,11
1614,"[0.5569466964899401, 0.03679653675958554]",6,11
1615,"[0.5492498101419266, 0.03679653675958554]",6,11
1616,"[0.5416760739711645, 0.03679653675958554]",7,13
1617,"[0.5267954270161154, 0.03787878777742159]",7,13
1618,"[0.5196116664236639, 0.03787878777742159]",8,14
1619,"[0.5125100059591025, 0.03787878777742159]",9,16
1620,"[0.5055314956572086, 0.03787878777742159]",9,17
1621,"[0.49182077543709135, 0.03787878777742159]",9,17
1622,"[0.4851296155682292, 0.03896103879525764]",10,19
1623,"[0.4785205558126734, 0.03896103879525764]",11,20
1624,"[0.4723835717633183, 0.03896103879525764]",11,20
1625,"[0.46604133740882164, 0.03896103879525764]",11,22
1626,"[0.4598633032955215, 0.03896103879525764]",11,22
1627,"[0.45378789434208405, 0.04004329012068795]",12,22
1628,"[0.4478561605832867, 0.03896103879525764]",12,22
1629,"[0.4420475770163246, 0.03896103879525764]",12,23
1630,"[0.43636214364119774, 0.03896103879525764]",12,23
1631,"[0.43082038546071094, 0.03787878777742159]",13,26
1632,"[0.4252581022628355, 0.04004329012068795]",14,26
1633,"[0.4199421194194628, 0.04004329012068795]",14,26
1634,"[0.41468771167200774, 0.04004329012068795]",14,27
1635,"[0.40953592906983155, 0.04004329012068795]",15,29
1636,"[0.40446624659554553, 0.04004329012068795]",15,29
1637,"[0.39945813920259327, 0.04004329012068795]",15,29
1638,"[0.3945526569695037, 0.04004329012068795]",15,29
1639,"[0.3897292748497204, 0.04004329012068795]",15,29
1640,"[0.38484431764860344, 0.03787878777742159]",16,31
1641,"[0.3794872847412857, 0.03896103879525764]",16,32
1642,"[0.37415077688052434, 0.03896103879525764]",17,32
1643,"[0.3687937439732066, 0.03896103879525764]",17,33
1644,"[0.36343671106588876, 0.03896103879525764]",17,34
1645,"[0.352681595201892, 0.03896103879525764]",17,33
1646,"[0.3472629872132405, 0.03896103879525764]",18,34
1647,"[0.34239855504409605, 0.03896103879525764]",19,34
1648,"[0.33751359782839513, 0.03896103879525764]",19,37
1649,"[0.3326081155953056, 0.03896103879525764]",19,37
1650,"[0.3276821083302435, 0.03896103879525764]",19,38
1651,"[0.3227150510012363, 0.03787878777742159]",20,39
1652,"[0.31774799368681306, 0.03787878777742159]",20,39
1653,"[0.3127398862938608, 0.03787878777742159]",20,39
1654,"[0.307567578659712, 0.03787878777742159]",20,39
1655,"[0.30231317091225696, 0.03787878777742159]",20,39
1656,"[0.29699718806888425, 0.03787878777742159]",20,39
1657,"[0.2916401551761504, 0.03787878777742159]",22,42
1658,"[0.2862420722048875, 0.03787878777742159]",21,42
1659,"[0.28076188912031835, 0.03679653675958554]",22,42
1660,"[0.27526118101836056, 0.03679653675958554]",22,42
1661,"[0.2696988978059012, 0.03571428574174949]",22,43
1662,"[0.2637671640616877, 0.03679653675958554]",23,44
1663,"[0.2581227807359221, 0.03679653675958554]",23,45
1664,"[0.25235524723290503, 0.03571428574174949]",23,44
1665,"[0.2464850885700253, 0.03571428574174949]",23,45
1666,"[0.24051230476186672, 0.03571428574174949]",24,47
1667,"[0.23443689579384538, 0.03571428574174949]",25,48
1668,"[0.22823833664857265, 0.03571428574174949]",24,48
1669,"[0.2219371523580211, 0.03679653675958554]",25,49
1670,"[0.21584121837261117, 0.03787878777742159]",24,48
1671,"[0.2094989840181145, 0.03787878777742159]",25,49
1672,"[0.20309517456770024, 0.03896103879525764]",25,49
1673,"[0.19658873997200713, 0.03896103879525764]",26,51
1674,"[0.19000020524842381, 0.04004329012068795]",26,51
1675,"[0.1833090453795617, 0.04004329012068795]",26,51
1676,"[0.17655631042936581, 0.041125541138524]",26,51
1677,"[0.16972147533669582, 0.041125541138524]",26,52
1678,"[0.16253771474424428, 0.04329004332799323]",27,54
1679,"[0.15553867942496172, 0.04437229434582928]",28,54
1680,"[0.1484164939138439, 0.04545454567125959]",28,55
1681,"[0.1412122082894198, 0.04653679668909564]",28,55
1682,"[0.13390529751971683, 0.04761904770693169]",28,55
1683,"[0.1265162866075398, 0.048701298570970615]",28,55
1684,"[0.11900412553269528, 0.049783549588806666]",28,55
1685,"[0.11140986432996057, 0.051948051932073025]",28,55
1686,"[0.10404137846433999, 0.051948051932073025]",30,59
1687,"[0.09642659222963273, 0.054112554121542256]",30,59
1688,"[0.08887338109084311, 0.05519480513937831]",29,57
1689,"[0.07389010899051528, 0.05952380951831677]",30,59
1690,"[0.0664805730609496, 0.06060606053615282]",30,60
1691,"[0.059112087195329004, 0.06277056272562205]",30,62
1692,"[0.051784651379069596, 0.06385281405105236]",30,60
1693,"[0.05266722768096962, 0.8582251082046353]",30,60
1694,"[0.0636070688181354, 0.8560606058613689]",30,59
1695,"[0.07458796001924627, 0.8538961039794939]",29,57
1696,"[0.08560990128430224, 0.8517316016362275]",30,59
1697,"[0.0966728925987194, 0.8495670994467583]",28,55
1698,"[0.10769483384919146, 0.8474025974110863]",29,57
1699,"[0.11865520001832978, 0.8452380950678199]",28,55
1700,"[0.12967714128338576, 0.8430735930321478]",28,55
1701,"[0.1407401325978029, 0.8409090908426785]",28,55
1702,"[0.15188522404011026, 0.8387445884994121]",28,55
1703,"[0.16307136553177878, 0.83658008646374]",26,52
1704,"[0.17429855708739242, 0.8344155842742709]",26,51
1705,"[0.18560784877089626, 0.8322510822385987]",26,51
1706,"[0.1967118901492585, 0.8290043287236992]",26,54
1707,"[0.20943740892219687, 0.826839826688027]",26,51
1708,"[0.2221834527271078, 0.8246753246523549]",25,49
1709,"[0.2349705465813799, 0.8225108224628858]",24,46
1710,"[0.24777816546762454, 0.8203463201196194]",24,48
1711,"[0.2606268344323982, 0.8181818179301501]",24,46
1712,"[0.27351655343194914, 0.816017315894478]",24,46
1713,"[0.28667309784714323, 0.8116883115155396]",23,45
1714,"[0.2982286898851498, 0.8095238093260704]",23,44
1715,"[0.30980480696971285, 0.8073593072903983]",22,43
1716,"[0.32142197410363704, 0.805194805100929]",22,42
1717,"[0.3330801913015064, 0.8030303030652569]",21,42
1718,"[0.34475893351676434, 0.7997835497041546]",20,39
1719,"[0.35645820077857876, 0.7965367964968493]",20,39
1720,"[0.3681985180897544, 0.7932900431357468]",20,39
1721,"[0.3801030356567104, 0.7932900431357468]",20,38
1722,"[0.3937111307315488, 0.7900432899284415]",19,37
1723,"[0.4073397508237758, 0.7878787877389724]",19,36
1724,"[0.4210299460265044, 0.7846320346854642]",18,34
1725,"[0.43476119127859414, 0.7813852813243617]",17,32
1726,"[0.4485540116120177, 0.7781385281170564]",17,33
1727,"[0.4623878820239702, 0.7759740257737902]",15,29
1728,"[0.47642700272648036, 0.772727272874079]",15,28
1729,"[0.4885778206479391, 0.7694805192053824]",15,28
1730,"[0.5007902136653155, 0.7662337659980771]",14,27
1731,"[0.5130641817640257, 0.764069263962405]",14,27
1732,"[0.5253997249586534, 0.761904761926733]",13,25
1733,"[0.5377763182172263, 0.7586580084118334]",12,23
1734,"[0.5502350115891055, 0.7564935063761613]",12,22
1735,"[0.5627347550395136, 0.754329004186692]",11,21
1736,"[0.5751523983474477, 0.7521645021510199]",11,21
1737,"[0.587693191847217, 0.7489177489437147]",10,19
1738,"[0.6002750354109314, 0.7456709955826123]",9,17
1739,"[0.6128979290240071, 0.743506493393143]",9,17
1740,"[0.6255618727010278, 0.7402597403396348]",9,17
1741,"[0.6382668664419936, 0.7380952379963686]",7,14
1742,"[0.6510129102469046, 0.7359307358068993]",7,14
1743,"[0.6638205291331493, 0.7337662337712272]",6,11
1744,"[0.6769770735337594, 0.7326839824457969]",7,14
1745,"[0.6898667925478942, 0.7294372295460858]",6,11
1746,"[0.702900186771253, 0.7272727272028194]",4,8
1747,"[0.7160156811225019, 0.7251082250133503]",5,9
1748,"[0.7426161203567541, 0.7218614719598421]",4,7
1749,"[0.7561010652397572, 0.7207792206344118]",3,5
1750,"[0.769688635282623, 0.7196969696165757]",2,3
1751,"[0.7833993555173241, 0.7164502164092704]",3,6
1752,"[0.7989983785330766, 0.7164502164092704]",2,4
1753,"[0.8147000266795241, 0.7164502164092704]",2,4
1754,"[0.8305042999858344, 0.7164502164092704]",2,3
1755,"[0.8463906734200348, 0.7164502164092704]",2,2
1756,"[0.8623796720140979, 0.7175324674271065]",8,2
1757,"[0.6778391248182708, 0.05844155850048072]",2,2
1758,"[0.6638410541651217, 0.05844155850048072]",2,2
1759,"[0.6498840335759178, 0.05952380951831677]",2,2
1760,"[0.6359680630506591, 0.05952380951831677]",2,3
1761,"[0.6221136676213179, 0.05952380951831677]",2,4
1762,"[0.6083003222413379, 0.06060606053615282]",4,7
1763,"[0.594528026925303, 0.06060606053615282]",4,7
1764,"[0.580858356769131, 0.061688311707786]",4,8
1765,"[0.5672502616942926, 0.061688311707786]",6,11
1766,"[0.5537447917793169, 0.061688311707786]",6,11
1767,"[0.5403214219776475, 0.061688311707786]",6,12
1768,"[0.5269801522892844, 0.06277056272562205]",7,14
1769,"[0.513741507775368, 0.06277056272562205]",7,14
1770,"[0.5005849633601739, 0.06493506506888841]",9,17
1771,"[0.4856427413237912, 0.06493506506888841]",9,17
1772,"[0.47074156935135353, 0.06601731608672447]",10,18
1773,"[0.4559019724602496, 0.06709956695076338]",10,20
1774,"[0.4411239506650633, 0.06818181796859943]",11,21
1775,"[0.4264075039512108, 0.06926406929402974]",12,23
1776,"[0.4117321073013034, 0.0703463203118658]",13,26
1777,"[0.3971798608432312, 0.07251082250133503]",14,26
1778,"[0.38424909176515126, 0.07251082250133503]",14,27
1779,"[0.37127727263771015, 0.07251082250133503]",15,29
1780,"[0.35828492847829646, 0.07359307351917108]",15,30
1781,"[0.34527205927232635, 0.07359307351917108]",17,32
1782,"[0.33223866504896754, 0.07467532484460139]",18,34
1783,"[0.31918474579363626, 0.07467532484460139]",19,36
1784,"[0.3061103015209163, 0.07575757586243743]",19,37
1785,"[0.2928511319604434, 0.07792207789810954]",20,39
1786,"[0.2777036596189191, 0.07792207789810954]",20,39
1787,"[0.2625561872773947, 0.0790043289159456]",20,39
1788,"[0.2474087149358704, 0.0790043289159456]",22,43
1789,"[0.2322612425943461, 0.08008658008757877]",22,42
1790,"[0.21711377023823786, 0.08116883110541483]",23,44
1791,"[0.201945772864741, 0.08116883110541483]",24,47
1792,"[0.1867572504738555, 0.08333333344868118]",24,46
1793,"[0.17360070605866143, 0.08441558446651723]",25,48
1794,"[0.16042363662607872, 0.08441558446651723]",26,51
1795,"[0.14724656719349602, 0.08549783563815042]",26,52
1796,"[0.13404897272894079, 0.08658008665598646]",26,51
1797,"[0.12083085323241298, 0.08874458869165856]",27,54
1798,"[0.10761273373588517, 0.08982683970949462]",28,55
1799,"[0.09437408920738483, 0.09199134189896385]",28,55
1800,"[0.08144332012930489, 0.0930735929167999]",30,58
1801,"[0.06820467560080454, 0.09523809526006626]",30,59
1802,"[0.055130231313500665, 0.09740259744953549]",30,59
1803,"[0.042158412186059535, 0.09956709948520759]",30,59
1804,"[0.029350793299814885, 0.10281385284631]",30,59
1805,"[0.01666632459082161, 0.10606060605361528]",31,60
1806,"[0.054001354657097884, 0.8625541124297765]",30,60
1807,"[0.06723999918559823, 0.8593073592224713]",30,60
1808,"[0.08037601855423583, 0.8560606058613689]",30,59
1809,"[0.09345046284153971, 0.8528138526540636]",30,59
1810,"[0.10642228196898083, 0.8495670994467583]",28,55
1811,"[0.11931200098311569, 0.8463203463932502]",29,57
1812,"[0.13207856981999916, 0.8419913418605146]",28,55
1813,"[0.14478356356096497, 0.8409090908426785]",28,55
1814,"[0.15742698220601314, 0.8387445884994121]",28,55
1815,"[0.17002935080170015, 0.8376623374815761]",27,54
1816,"[0.18259066931885815, 0.835497835445904]",26,51
1817,"[0.19506988773729375, 0.8344155842742709]",26,52
1818,"[0.2075285811091729, 0.8322510822385987]",26,51
1819,"[0.2199256993851344, 0.8311688309131684]",25,49
1820,"[0.2321791424664559, 0.8300865800491295]",25,49
1821,"[0.24627983826488373, 0.8290043287236992]",25,48
1822,"[0.2604831592085904, 0.826839826688027]",24,47
1823,"[0.27478910532674367, 0.825757575670191]",23,45
1824,"[0.28917715154361934, 0.8235930734807217]",23,44
1825,"[0.30364729788838524, 0.8225108224628858]",22,43
1826,"[0.31819954434645736, 0.8214285714450497]",22,43
1827,"[0.3328338909324197, 0.8203463201196194]",21,42
1828,"[0.3455594097053581, 0.8192640691017833]",20,39
1829,"[0.35840807865554786, 0.8181818179301501]",20,39
1830,"[0.37135937275101644, 0.8170995669123141]",19,37
1831,"[0.3843927669743752, 0.816017315894478]",20,38
1832,"[0.3975493113895693, 0.814935064876642]",19,37
1833,"[0.4107879559180696, 0.814935064876642]",19,34
1834,"[0.4241292255918488, 0.8138528138588059]",17,34
1835,"[0.43763469550682443, 0.8116883115155396]",16,32
1836,"[0.4511812154857452, 0.8116883115155396]",17,32
1837,"[0.4648303606245287, 0.8106060606515006]",15,29
1838,"[0.47858213090859103, 0.8095238093260704]",15,28
1839,"[0.49243652633793217, 0.8084415583082343]",14,27
1840,"[0.506393546927136, 0.8062770561187651]",14,27
1841,"[0.5204531926616188, 0.805194805100929]",13,26
1842,"[0.5346154635559642, 0.804112554083093]",12,23
1843,"[0.5491266599646752, 0.804112554083093]",12,22
1844,"[0.563555756245496, 0.8030303030652569]",11,21
1845,"[0.5781285277355407, 0.8008658007219905]",11,20
1846,"[0.5928449744493932, 0.8008658007219905]",10,19
1847,"[0.6226678434408249, 0.7987012985325214]",9,17
1848,"[0.6377947907503767, 0.7987012985325214]",8,16
1849,"[0.6530448882371799, 0.7987012985325214]",7,14
1850,"[0.6684591859797634, 0.7987012985325214]",7,14
1851,"[0.683873483707763, 0.7976190475146853]",6,12
1852,"[0.6993904065956255, 0.7965367964968493]",6,10
1853,"[0.714989429611378, 0.7954545454790132]",5,10
1854,"[0.730711602804382, 0.7943722941535829]",5,8
1855,"[0.7624022495448926, 0.7922077922717079]",4,6
1856,"[0.7784117731563444, 0.7911255409462776]",3,5
1857,"[0.7947907473141342, 0.7900432899284415]",4,6
1858,"[0.8315716015609034, 0.7889610389106055]",2,3
1859,"[0.8501672789967215, 0.7867965367211363]",2,3
1860,"[0.868886106609791, 0.7857142857033002]",2,2
1861,"[0.8877075593681394, 0.7824675323421978]",2,2
1862,"[0.6651751811266661, 0.11363636363985903]",2,2
1863,"[0.6542148149721116, 0.11363636363985903]",2,2
1864,"[0.6432133987390283, 0.11255411262202297]",2,3
1865,"[0.6323351326977802, 0.11255411262202297]",2,3
1866,"[0.6215389667698383, 0.11255411262202297]",2,3
1867,"[0.6108659510337318, 0.11255411262202297]",3,6
1868,"[0.6002955604283201, 0.11147186129659267]",3,5
1869,"[0.5898277949973552, 0.11255411262202297]",4,6
1870,"[0.5794626547116689, 0.11255411262202297]",4,7
1871,"[0.569466964957737, 0.11147186129659267]",4,8
1872,"[0.55848607377121, 0.11255411262202297]",5,9
1873,"[0.547648857779323, 0.11255411262202297]",6,11
1874,"[0.5369553170112439, 0.11363636363985903]",6,11
1875,"[0.5263849264204162, 0.11363636363985903]",7,13
1876,"[0.5159376860068399, 0.11363636363985903]",7,13
1877,"[0.5056341208170713, 0.11363636363985903]",8,14
1878,"[0.4952895055487738, 0.11363636363985903]",8,14
1879,"[0.48642269248041237, 0.11363636363985903]",9,17
1880,"[0.47763797951077336, 0.11471861465769508]",9,16
1881,"[0.4688943166196633, 0.11471861465769508]",9,17
1882,"[0.460212228809887, 0.11580086582932826]",10,19
1883,"[0.45159171609602833, 0.11580086582932826]",10,20
1884,"[0.4430122534461148, 0.11580086582932826]",11,21
1885,"[0.4345148909095075, 0.1168831168471643]",11,22
1886,"[0.4259559532915665, 0.1168831168471643]",12,22
1887,"[0.417232815432429, 0.1168831168471643]",12,23
1888,"[0.40834547731751114, 0.1168831168471643]",12,23
1889,"[0.39931446399336934, 0.1168831168471643]",13,26
1890,"[0.39013977546000356, 0.1168831168471643]",14,26
1891,"[0.3808419367493865, 0.1168831168471643]",14,27
1892,"[0.37137989778298897, 0.1168831168471643]",15,29
1893,"[0.361794708653924, 0.1168831168471643]",15,29
1894,"[0.3520247942371061, 0.11904761919043066]",16,31
1895,"[0.342213829770927, 0.11904761919043066]",16,32
1896,"[0.33232076517685777, 0.11904761919043066]",17,34
1897,"[0.32232507543750966, 0.12012987020826672]",18,34
1898,"[0.3122678106022439, 0.12121212122610277]",19,37
1899,"[0.3021079206071154, 0.12121212122610277]",20,36
1900,"[0.2918659304986806, 0.12229437224393883]",20,39
1901,"[0.28154184027693957, 0.123376623415572]",20,39
1902,"[0.2716693007148428, 0.12445887443340806]",20,39
1903,"[0.24098438045348358, 0.12878787881234652]",22,43
1904,"[0.2309065905862453, 0.12987012967638545]",22,43
1905,"[0.22086985078295207, 0.12987012967638545]",23,46
1906,"[0.2109357361249377, 0.13095238100181575]",23,46
1907,"[0.20104267154545233, 0.1320346320196518]",24,47
1908,"[0.19102645675954777, 0.1320346320196518]",24,47
1909,"[0.18142074259851027, 0.1320346320196518]",24,47
1910,"[0.17197922867866922, 0.13311688303748784]",25,49
1911,"[0.1627224400174133, 0.13311688303748784]",26,51
1912,"[0.1536503766293264, 0.13419913420912102]",26,51
1913,"[0.1447425134970199, 0.13419913420912102]",26,51
1914,"[0.13601937563788238, 0.13528138522695707]",27,52
1915,"[0.12748096303733, 0.13528138522695707]",28,54
1916,"[0.1191478007419192, 0.13528138522695707]",28,55
1917,"[0.1108556885104535, 0.13528138522695707]",28,55
1918,"[0.1026046263429329, 0.13636363624479314]",28,55
1919,"[0.09443566428871857, 0.13636363624479314]",28,55
1920,"[0.08634880236239442, 0.13744588757022344]",28,55
1921,"[0.0783029905000154, 0.13744588757022344]",29,57
1922,"[0.07033927875094263, 0.13744588757022344]",30,59
1923,"[0.06245766712976007, 0.13744588757022344]",30,59
1924,"[0.05478130579913517, 0.13852813858805949]",30,59
1925,"[0.04605816793999768, 0.13852813858805949]",30,60
1926,"[0.0375608054033904, 0.13852813858805949]",30,60
1927,"[0.0, 0.9209956709302572]",30,60
1928,"[0.007327435816259402, 0.9188311688945852]",30,60
1929,"[0.01479854682715882, 0.9155844153796856]",30,59
1930,"[0.022433858093838625, 0.9134199133440135]",30,59
1931,"[0.03019231953776981, 0.9101731601367082]",30,59
1932,"[0.03809445619092492, 0.9069264067756059]",30,59
1933,"[0.046140268067887874, 0.9047619045861366]",30,60
1934,"[0.054309230107518286, 0.9015151512250342]",30,58
1935,"[0.06180086616497417, 0.8993506491893621]",30,59
1936,"[0.06939512736770888, 0.8961038959820569]",30,58
1937,"[0.07711253874769496, 0.8939393936387905]",29,57
1938,"[0.08491205024098733, 0.8917748917569155]",28,55
1939,"[0.09283471194069891, 0.8896103894136491]",28,55
1940,"[0.1008599987711054, 0.8863636363601409]",28,55
1941,"[0.10898791076137462, 0.8841991341706718]",28,55
1942,"[0.11689004741452974, 0.8820346318274054]",28,55
1943,"[0.12491533425952014, 0.8798701296379362]",28,54
1944,"[0.1329611461218992, 0.877705627602264]",28,55
1945,"[0.14104800804822332, 0.8755411255665919]",27,53
1946,"[0.14913486997454745, 0.8733766233771227]",27,54
1947,"[0.1572627819648167, 0.8712121210338564]",26,52
1948,"[0.16541121898705846, 0.8701298700160203]",26,52
1949,"[0.17358018102668887, 0.8679653678265511]",26,51
1950,"[0.18158494283970672, 0.865800865790879]",26,52
1951,"[0.18954865458877948, 0.8636363634476126]",26,51
1952,"[0.1974507912419346, 0.8625541124297765]",25,49
1953,"[0.2053118778311446, 0.8614718612581433]",25,49
1954,"[0.2131113893390209, 0.8593073592224713]",25,48
1955,"[0.22086985078295207, 0.8582251082046353]",24,48
1956,"[0.22858726216293818, 0.8571428571867992]",24,47
1957,"[0.23624309846159053, 0.8560606058613689]",24,48
1958,"[0.2440426099694668, 0.8549783548435328]",24,46
1959,"[0.25262207261938036, 0.8528138526540636]",23,45
1960,"[0.26126311036521155, 0.8506493503107972]",23,44
1961,"[0.2699862482243491, 0.8484848484289222]",23,45
1962,"[0.2787709611939881, 0.8474025974110863]",22,43
1963,"[0.28761724923037696, 0.8452380950678199]",22,43
1964,"[0.29654563740923995, 0.8430735930321478]",22,42
1965,"[0.30584347611985707, 0.8419913418605146]",20,39
1966,"[0.31397138811012626, 0.8409090908426785]",21,41
1967,"[0.32228402537356454, 0.8387445884994121]",20,39
1968,"[0.3307813879101718, 0.8376623374815761]",20,39
1969,"[0.33944295067339164, 0.835497835445904]",20,39
1970,"[0.348309763756337, 0.8344155842742709]",20,39
1971,"[0.3573407770804788, 0.8322510822385987]",19,37
